filename,fileurl,kind,hex,r,g,b,percent
japan_49,http://s5884.com/w/photodata_final_photos/japan_49.jpg,image,#7e5102,126,81,81,13.16
japan_49,http://s5884.com/w/photodata_final_photos/japan_49.jpg,image,#716404,113,100,100,12.05
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,background,#ae540c,174,84,12,28.86
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,background,#55212b,85,33,43,38.15
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,background,#c53726,197,55,38,32.98
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,foreground,#e3dec7,227,222,199,38.36
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,foreground,#7f432e,127,67,46,15.21
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,foreground,#eec66e,238,198,110,46.44
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,image,#322725,50,39,39,27.42
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,image,#973a05,151,58,58,23.01
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,image,#d08b2b,208,139,139,11.01
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,image,#4b1b29,75,27,27,34.16
japan_50,http://s5884.com/w/photodata_final_photos/japan_50.jpg,image,#e1cca8,225,204,204,4.39
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,background,#2a373f,42,55,63,19.1
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,background,#bec5c2,190,197,194,46.22
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,background,#315c82,49,92,130,34.68
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,foreground,#1b3d69,27,61,105,58.53
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,foreground,#696a00,105,106,0,3.95
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,foreground,#4a81af,74,129,175,37.52
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,image,#5487a9,84,135,135,14.48
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,image,#224c78,34,76,76,25.38
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,image,#817964,129,121,121,9.45
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,image,#1f3241,31,50,50,17.83
japan_51,http://s5884.com/w/photodata_final_photos/japan_51.jpg,image,#cad4d6,202,212,212,32.86
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,background,#729d23,114,157,35,22.97
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,background,#394922,57,73,34,38.09
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,background,#48671d,72,103,29,38.93
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,foreground,#485e26,72,94,38,39.56
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,foreground,#6f9526,111,149,38,25.75
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,foreground,#474a34,71,74,52,34.69
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,image,#3c541c,60,84,84,33.62
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,image,#78a424,120,164,164,15.81
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,image,#2f3b1f,47,59,59,18.5
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,image,#577821,87,120,120,24.76
japan_52,http://s5884.com/w/photodata_final_photos/japan_52.jpg,image,#777359,119,115,115,7.3
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,background,#88549c,136,84,156,42.49
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,background,#798275,121,130,117,21.68
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,background,#e69cba,230,156,186,35.83
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,foreground,#41407d,65,64,125,18.34
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,foreground,#394027,57,64,39,30.4
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,foreground,#403f45,64,63,69,51.26
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,image,#87749d,135,116,116,13.43
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,image,#db80b5,219,128,128,21.41
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,image,#7d4998,125,73,73,28.65
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,image,#edb0bd,237,176,176,20.09
japan_53,http://s5884.com/w/photodata_final_photos/japan_53.jpg,image,#6c7c69,108,124,124,16.42
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,background,#001d4e,0,29,78,20.29
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,background,#0f263c,15,38,60,59.09
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,background,#03367c,3,54,124,20.62
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,foreground,#1461b1,20,97,177,28.6
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,foreground,#87848b,135,132,139,28.77
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,foreground,#023074,2,48,116,42.63
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,image,#094794,9,71,71,16.8
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,image,#163242,22,50,50,21.41
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,image,#041a35,4,26,26,31.36
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,image,#01235b,1,35,35,25.47
japan_54,http://s5884.com/w/photodata_final_photos/japan_54.jpg,image,#888d97,136,141,141,4.96
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,background,#8c9399,140,147,153,45.0
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,background,#55585c,85,88,92,43.85
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,background,#b1a095,177,160,149,11.14
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,foreground,#959894,149,152,148,40.63
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,foreground,#322826,50,40,38,48.27
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,foreground,#ae744b,174,116,75,11.1
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,image,#a4a7a9,164,167,167,27.71
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,image,#5c312a,92,49,49,3.88
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,image,#3b3c3e,59,60,60,22.23
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,image,#6f7377,111,115,115,42.47
japan_55,http://s5884.com/w/photodata_final_photos/japan_55.jpg,image,#d7a982,215,169,169,3.71
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,background,#949cb3,148,156,179,48.7
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,background,#012872,1,40,114,16.86
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,background,#4c6699,76,102,153,34.44
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,foreground,#b8c2d3,184,194,211,34.98
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,foreground,#074ba5,7,75,165,26.56
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,foreground,#71809f,113,128,159,38.46
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,image,#8493b2,132,147,147,31.71
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,image,#033a8d,3,58,58,20.62
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,image,#48659b,72,101,101,18.12
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,image,#33333f,51,51,51,4.58
japan_56,http://s5884.com/w/photodata_final_photos/japan_56.jpg,image,#b7bfcf,183,191,191,24.97
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,background,#0e172b,14,23,43,36.96
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,background,#856039,133,96,57,44.07
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,background,#cabdad,202,189,173,18.97
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,foreground,#b2804f,178,128,79,23.3
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,foreground,#d5cfc8,213,207,200,52.01
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,foreground,#472f2b,71,47,43,24.7
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,image,#c3a685,195,166,166,15.87
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,image,#4e341d,78,52,52,23.72
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,image,#cbc8c5,203,200,200,14.55
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,image,#2c2927,44,41,41,24.73
japan_57,http://s5884.com/w/photodata_final_photos/japan_57.jpg,image,#95693a,149,105,105,21.13
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,background,#19162b,25,22,43,42.7
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,background,#1e1e41,30,30,65,54.0
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,background,#beabba,190,171,186,3.29
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,foreground,#2f3058,47,48,88,14.33
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,foreground,#b7a5b9,183,165,185,15.14
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,foreground,#e3cdd9,227,205,217,70.53
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,image,#24264f,36,38,38,14.14
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,image,#d9c4d1,217,196,196,23.24
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,image,#1d1d3d,29,29,29,33.16
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,image,#1a172d,26,23,23,26.43
japan_58,http://s5884.com/w/photodata_final_photos/japan_58.jpg,image,#342a15,52,42,42,3.03
japan_59,http://s5884.com/w/photodata_final_photos/japan_59.jpg,background,#c88ba4,200,139,164,48.61
japan_59,http://s5884.com/w/photodata_final_photos/japan_59.jpg,background,#e8c7db,232,199,219,43.18
japan_59,http://s5884.com/w/photodata_final_photos/japan_59.jpg,background,#b2756e,178,117,110,8.21
japan_59,http://s5884.com/w/photodata_final_photos/japan_59.jpg,foreground,#623937,98,57,55,94.31
japan_59,http://s5884.com/w/photodata_final_photos/japan_59.jpg,foreground,#8f0728,143,7,40,5.18
japan_59,http://s5884.com/w/photodata_final_photos/japan_59.jpg,image,#daa9c2,218,169,169,36.41
japan_59,http://s5884.com/w/photodata_final_photos/japan_59.jpg,image,#c07e97,192,126,126,27.57
japan_59,http://s5884.com/w/photodata_final_photos/japan_59.jpg,image,#edd2e3,237,210,210,26.22
japan_59,http://s5884.com/w/photodata_final_photos/japan_59.jpg,image,#ae7271,174,114,114,8.74
japan_60,http://s5884.com/w/photodata_final_photos/japan_59.jpg,background,#c88ba4,200,139,164,48.61
japan_60,http://s5884.com/w/photodata_final_photos/japan_59.jpg,background,#e8c7db,232,199,219,43.18
japan_60,http://s5884.com/w/photodata_final_photos/japan_59.jpg,background,#b2756e,178,117,110,8.21
japan_60,http://s5884.com/w/photodata_final_photos/japan_59.jpg,foreground,#623937,98,57,55,94.31
japan_60,http://s5884.com/w/photodata_final_photos/japan_59.jpg,foreground,#8f0728,143,7,40,5.18
japan_60,http://s5884.com/w/photodata_final_photos/japan_59.jpg,image,#daa9c2,218,169,169,36.41
japan_60,http://s5884.com/w/photodata_final_photos/japan_59.jpg,image,#c07e97,192,126,126,27.57
japan_60,http://s5884.com/w/photodata_final_photos/japan_59.jpg,image,#edd2e3,237,210,210,26.22
japan_60,http://s5884.com/w/photodata_final_photos/japan_59.jpg,image,#ae7271,174,114,114,8.74
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,background,#463b34,70,59,52,31.78
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,background,#d6bdaf,214,189,175,31.4
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,background,#a08d92,160,141,146,36.82
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,foreground,#c0a495,192,164,149,52.93
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,foreground,#c9a477,201,164,119,24.94
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,foreground,#503e34,80,62,52,22.13
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,image,#413731,65,55,55,26.32
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,image,#e0cdc3,224,205,205,22.43
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,image,#b8947f,184,148,148,18.16
japan_61,http://s5884.com/w/photodata_final_photos/japan_61.jpg,image,#9b888d,155,136,136,31.41
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,background,#722419,114,36,25,6.3
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,background,#2e2c29,46,44,41,64.47
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,background,#89806c,137,128,108,29.24
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,foreground,#624a36,98,74,54,36.03
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,foreground,#b9b5b3,185,181,179,46.6
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,foreground,#8d2115,141,33,21,17.37
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,image,#5f4f2f,95,79,79,21.98
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,image,#911c11,145,28,28,7.82
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,image,#b4b0ae,180,176,176,30.35
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,image,#2a2928,42,41,41,30.69
japan_62,http://s5884.com/w/photodata_final_photos/japan_62.jpg,image,#753c33,117,60,60,9.16
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,background,#4e3f33,78,63,51,44.85
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,background,#934f4b,147,79,75,29.12
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,background,#c5b5a6,197,181,166,26.03
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,foreground,#cfc5b9,207,197,185,61.42
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,foreground,#80584b,128,88,75,37.92
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,image,#9b8873,155,136,136,21.73
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,image,#994b4c,153,75,75,14.96
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,image,#42362b,66,54,54,30.13
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,image,#e1d9d1,225,217,217,16.67
japan_63,http://s5884.com/w/photodata_final_photos/japan_63.jpg,image,#88574e,136,87,87,16.52
japan_64,http://s5884.com/w/photodata_final_photos/japan_64.jpg,background,#707e8f,112,126,143,33.95
japan_64,http://s5884.com/w/photodata_final_photos/japan_64.jpg,background,#a0b1c5,160,177,197,47.65
japan_64,http://s5884.com/w/photodata_final_photos/japan_64.jpg,background,#3d454c,61,69,76,18.4
japan_64,http://s5884.com/w/photodata_final_photos/japan_64.jpg,foreground,#3e4752,62,71,82,40.69
japan_64,http://s5884.com/w/photodata_final_photos/japan_64.jpg,foreground,#788799,120,135,153,58.41
japan_64,http://s5884.com/w/photodata_final_photos/japan_64.jpg,image,#647181,100,113,113,31.55
japan_64,http://s5884.com/w/photodata_final_photos/japan_64.jpg,image,#373f49,55,63,63,22.79
japan_64,http://s5884.com/w/photodata_final_photos/japan_64.jpg,image,#a3b5c8,163,181,181,22.59
japan_64,http://s5884.com/w/photodata_final_photos/japan_64.jpg,image,#8493a7,132,147,147,22.88
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,background,#b7ccec,183,204,236,37.1
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,background,#8c8f28,140,143,40,35.35
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,background,#87adf6,135,173,246,27.55
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,foreground,#7393ee,115,147,238,40.47
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,foreground,#6b793b,107,121,59,9.4
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,foreground,#9db7e5,157,183,229,50.13
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,image,#717a3f,113,122,122,7.52
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,image,#698aef,105,138,138,13.59
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,image,#bacde7,186,205,205,22.89
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,image,#92b3f2,146,179,179,37.91
japan_65,http://s5884.com/w/photodata_final_photos/japan_65.jpg,image,#929422,146,148,148,18.1
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,background,#76a1de,118,161,222,28.07
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,background,#c53fa3,197,63,163,66.28
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,background,#201e1b,32,30,27,5.65
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,foreground,#5579a9,85,121,169,30.38
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,foreground,#021b2e,2,27,46,63.65
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,foreground,#d6dce8,214,220,232,5.96
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,image,#588fd6,88,143,143,17.1
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,image,#d141af,209,65,65,40.33
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,image,#051c2e,5,28,28,14.82
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,image,#91abd1,145,171,171,12.69
japan_66,http://s5884.com/w/photodata_final_photos/japan_66.jpg,image,#a43a84,164,58,58,15.06
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,background,#ddaa45,221,170,69,35.77
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,background,#e5ba5f,229,186,95,43.09
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,background,#c38525,195,133,37,21.15
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,foreground,#bc7e22,188,126,34,33.91
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,foreground,#dba235,219,162,53,45.06
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,foreground,#dfb254,223,178,84,21.03
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,image,#e6bb60,230,187,187,25.32
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,image,#b3751f,179,117,117,13.7
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,image,#e1ae48,225,174,174,30.44
japan_67,http://s5884.com/w/photodata_final_photos/japan_67.jpg,image,#d0942b,208,148,148,30.39
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,background,#d03f24,208,63,36,33.71
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,background,#5e2924,94,41,36,29.38
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,background,#e9f1f5,233,241,245,36.91
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,foreground,#f14733,241,71,51,64.33
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,foreground,#b57981,181,121,129,11.44
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,foreground,#ea6757,234,103,87,24.23
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,image,#e24123,226,65,65,24.44
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,image,#e9f1f6,233,241,241,34.68
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,image,#35192d,53,25,25,16.05
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,image,#b13d2a,177,61,61,14.1
japan_68,http://s5884.com/w/photodata_final_photos/japan_68.jpg,image,#9a4e4b,154,78,78,10.73
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,background,#1d4347,29,67,71,37.17
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,background,#1e7a35,30,122,53,40.85
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,background,#2859c5,40,89,197,21.97
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,foreground,#2860d3,40,96,211,44.15
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,foreground,#204e4a,32,78,74,24.36
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,foreground,#041d55,4,29,85,31.49
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,image,#217047,33,112,112,16.08
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,image,#2355bf,35,85,85,36.53
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,image,#b33926,179,57,57,23.06
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,image,#188021,24,128,128,12.41
japan_69,http://s5884.com/w/photodata_final_photos/japan_69.jpg,image,#328386,50,131,131,11.92
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,background,#a79a84,167,154,132,18.13
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,background,#7bab3d,123,171,61,59.05
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,background,#8aa058,138,160,88,22.82
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,foreground,#807369,128,115,105,53.76
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,foreground,#667d44,102,125,68,26.41
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,foreground,#323757,50,55,87,19.83
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,image,#89a456,137,164,164,15.17
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,image,#a69487,166,148,148,13.83
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,image,#81b53d,129,181,181,28.39
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,image,#74a13e,116,161,161,31.02
japan_70,http://s5884.com/w/photodata_final_photos/japan_70.jpg,image,#979c6c,151,156,156,11.59
japan_71,http://s5884.com/w/photodata_final_photos/japan_71.jpg,background,#323330,50,51,48,37.64
japan_71,http://s5884.com/w/photodata_final_photos/japan_71.jpg,background,#628e45,98,142,69,22.54
japan_71,http://s5884.com/w/photodata_final_photos/japan_71.jpg,background,#3c593a,60,89,58,39.81
japan_71,http://s5884.com/w/photodata_final_photos/japan_71.jpg,image,#243823,36,56,56,24.41
japan_71,http://s5884.com/w/photodata_final_photos/japan_71.jpg,image,#44693c,68,105,105,24.73
japan_71,http://s5884.com/w/photodata_final_photos/japan_71.jpg,image,#282525,40,37,37,23.16
japan_71,http://s5884.com/w/photodata_final_photos/japan_71.jpg,image,#6b9848,107,152,152,15.76
japan_71,http://s5884.com/w/photodata_final_photos/japan_71.jpg,image,#738076,115,128,128,11.94
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,background,#c9d9ea,201,217,234,46.96
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,background,#7a9926,122,153,38,40.4
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,background,#313a2a,49,58,42,12.64
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,foreground,#202720,32,39,32,62.27
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,foreground,#636e69,99,110,105,21.3
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,foreground,#545e36,84,94,54,16.43
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,image,#a4c3e6,164,195,195,11.53
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,image,#89a827,137,168,168,19.9
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,image,#2f372d,47,55,55,34.17
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,image,#556f25,85,111,111,11.79
japan_72,http://s5884.com/w/photodata_final_photos/japan_72.jpg,image,#d7e0e6,215,224,224,22.61
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,background,#2c2827,44,40,39,83.4
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,background,#93161d,147,22,29,10.95
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,background,#759880,117,152,128,5.65
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,foreground,#793d13,121,61,19,28.22
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,foreground,#db973b,219,151,59,39.8
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,foreground,#4d4a39,77,74,57,31.98
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,image,#603414,96,52,52,14.68
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,image,#2c2927,44,41,41,51.04
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,image,#d49035,212,144,144,20.08
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,image,#a81b1e,168,27,27,6.34
japan_73,http://s5884.com/w/photodata_final_photos/japan_73.jpg,image,#8dab8f,141,171,171,7.86
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,background,#5f644a,95,100,74,28.99
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,background,#333120,51,49,32,62.28
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,background,#6a8142,106,129,66,8.73
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,foreground,#899857,137,152,87,55.27
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,foreground,#7b7259,123,114,89,41.93
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,foreground,#a00228,160,2,40,2.8
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,image,#484b32,72,75,75,30.74
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,image,#617345,97,115,115,10.64
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,image,#302d1e,48,45,45,47.92
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,image,#799542,121,149,149,3.53
japan_74,http://s5884.com/w/photodata_final_photos/japan_74.jpg,image,#87887b,135,136,136,7.18
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,background,#9ba9bd,155,169,189,66.38
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,background,#56533d,86,83,61,18.25
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,background,#586c0d,88,108,13,15.37
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,foreground,#adbccf,173,188,207,35.75
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,foreground,#718c11,113,140,17,38.27
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,foreground,#313f19,49,63,25,25.98
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,image,#a9b5c4,169,181,181,45.74
