filename,datetime,latitude,latitudeRef,longitude,longitudeRef
IMG_2450.JPG,2010:03:06 14:00:50,,,,
IMG_2453.JPG,2010:03:06 14:02:21,,,,
IMG_2454.JPG,2010:03:06 14:02:40,,,,
IMG_2455.JPG,2010:03:06 14:02:52,,,,
IMG_2456.JPG,2010:03:06 14:04:35,,,,
IMG_2457.JPG,2010:03:06 14:04:58,,,,
IMG_2459.JPG,2010:03:06 14:06:52,,,,
IMG_2460.JPG,2010:03:06 14:07:43,,,,
IMG_2461.JPG,2010:03:06 14:08:47,,,,
IMG_2465.JPG,2010:03:06 14:18:08,,,,
IMG_2466.JPG,2010:03:06 14:18:59,,,,
IMG_2468.JPG,2010:03:06 14:21:58,,,,
IMG_2470.JPG,2010:03:06 14:22:53,,,,
IMG_2471.JPG,2010:03:06 14:24:35,,,,
IMG_2472.JPG,2010:03:06 14:29:27,,,,
IMG_2474.JPG,2010:03:06 14:32:42,,,,
IMG_2475.JPG,2010:03:06 14:33:13,,,,
IMG_2476.JPG,2010:03:06 14:38:59,,,,
IMG_2477.JPG,2010:03:06 14:39:29,,,,
IMG_2478.JPG,2010:03:06 14:39:44,,,,
IMG_2479.JPG,2010:03:06 14:40:29,,,,
IMG_2480.JPG,2010:03:06 14:40:43,,,,
IMG_2481.JPG,2010:03:06 14:40:51,,,,
IMG_2482.JPG,2010:03:06 14:41:12,,,,
IMG_2483.JPG,2010:03:06 14:41:28,,,,
IMG_2484.JPG,2010:03:06 14:41:43,,,,
IMG_2487.JPG,2010:03:06 14:43:13,,,,
IMG_2488.JPG,2010:03:06 14:43:14,,,,
IMG_2489.JPG,2010:03:06 14:45:11,,,,
IMG_2490.JPG,2010:03:06 14:46:04,,,,
IMG_2491.JPG,2010:03:06 14:46:41,,,,
IMG_2495.JPG,2010:03:06 14:49:52,,,,
