filename,datetime,latitude,latitudeRef,longitude,longitudeRef
IMG_0553.jpg,2008:11:20 08:54:33,35.0196666667,N,135.6693333333,E
IMG_0553.jpg,2008:11:20 08:54:33,35.0196666667,N,135.6693333333,E
IMG_0554.jpg,2008:11:20 08:54:44,35.0196666667,N,135.6693333333,E
IMG_0554.jpg,2008:11:20 08:54:44,35.0196666667,N,135.6693333333,E
IMG_0555.jpg,2008:11:20 08:55:37,35.0196666667,N,135.6691666667,E
IMG_0555.jpg,2008:11:20 08:55:37,35.0196666667,N,135.6691666667,E
IMG_0556.jpg,2008:11:20 08:55:49,35.0196666667,N,135.6691666667,E
IMG_0556.jpg,2008:11:20 08:55:49,35.0196666667,N,135.6691666667,E
IMG_0557.jpg,2008:11:20 08:56:04,35.0196666667,N,135.6691666667,E
IMG_0557.jpg,2008:11:20 08:56:04,35.0196666667,N,135.6691666667,E
IMG_0558.jpg,2008:11:20 08:57:31,35.0193333333,N,135.6688333333,E
IMG_0558.jpg,2008:11:20 08:57:31,35.0193333333,N,135.6688333333,E
IMG_0559.jpg,2008:11:20 08:57:43,35.0193333333,N,135.6688333333,E
IMG_0559.jpg,2008:11:20 08:57:43,35.0193333333,N,135.6688333333,E
IMG_0560.jpg,2008:11:20 08:57:51,35.0193333333,N,135.6688333333,E
IMG_0560.jpg,2008:11:20 08:57:51,35.0193333333,N,135.6688333333,E
IMG_0561.jpg,2008:11:20 08:58:41,35.0195,N,135.6688333333,E
IMG_0561.jpg,2008:11:20 08:58:41,35.0195,N,135.6688333333,E
IMG_0562.jpg,2008:11:20 08:59:05,35.0195,N,135.6688333333,E
IMG_0562.jpg,2008:11:20 08:59:05,35.0195,N,135.6688333333,E
IMG_0563.jpg,2008:11:20 09:00:31,35.0191666667,N,135.6678333333,E
IMG_0563.jpg,2008:11:20 09:00:31,35.0191666667,N,135.6678333333,E
IMG_0564.jpg,2008:11:20 09:00:53,35.0195,N,135.6683333333,E
IMG_0564.jpg,2008:11:20 09:00:53,35.0195,N,135.6683333333,E
IMG_0565.jpg,2008:11:20 09:03:31,35.0206666667,N,135.6653333333,E
IMG_0566.jpg,2008:11:20 09:03:35,35.0206666667,N,135.6653333333,E
IMG_0566.jpg,2008:11:20 09:03:35,35.0206666667,N,135.6653333333,E
IMG_0567.jpg,2008:11:20 09:03:43,35.0196666667,N,135.6688333333,E
IMG_0567.jpg,2008:11:20 09:03:43,35.0196666667,N,135.6688333333,E
IMG_0568.jpg,2008:11:20 09:03:52,35.0196666667,N,135.6688333333,E
IMG_0568.jpg,2008:11:20 09:03:52,35.0196666667,N,135.6688333333,E
IMG_0569.jpg,2008:11:20 09:04:26,35.0198333333,N,135.6686666667,E
IMG_0569.jpg,2008:11:20 09:04:26,35.0198333333,N,135.6686666667,E
IMG_0570.jpg,2008:11:20 09:04:36,35.0198333333,N,135.6686666667,E
IMG_0570.jpg,2008:11:20 09:04:36,35.0198333333,N,135.6686666667,E
IMG_0571.jpg,2008:11:20 09:06:39,35.0198333333,N,135.6688333333,E
IMG_0571.jpg,2008:11:20 09:06:39,35.0198333333,N,135.6688333333,E
IMG_0572.jpg,2008:11:20 09:06:44,35.0198333333,N,135.6688333333,E
IMG_0572.jpg,2008:11:20 09:06:44,35.0198333333,N,135.6688333333,E
IMG_0573.jpg,2008:11:20 09:09:51,35.0203333333,N,135.6701666667,E
IMG_0573.jpg,2008:11:20 09:09:51,35.0203333333,N,135.6701666667,E
IMG_0574.jpg,2008:11:20 09:12:45,35.0205,N,135.6706666667,E
IMG_0574.jpg,2008:11:20 09:12:45,35.0205,N,135.6706666667,E
IMG_0575.jpg,2008:11:20 09:16:08,35.0218333333,N,135.6698333333,E
IMG_0575.jpg,2008:11:20 09:16:08,35.0218333333,N,135.6698333333,E
IMG_0576.jpg,2008:11:20 09:16:54,35.0221666667,N,135.6698333333,E
IMG_0576.jpg,2008:11:20 09:16:54,35.0221666667,N,135.6698333333,E
IMG_0577.jpg,2008:11:20 09:18:57,35.0216666667,N,135.6688333333,E
IMG_0577.jpg,2008:11:20 09:18:57,35.0216666667,N,135.6688333333,E
IMG_0578.jpg,2008:11:20 09:19:07,35.0216666667,N,135.6688333333,E
IMG_0578.jpg,2008:11:20 09:19:07,35.0216666667,N,135.6688333333,E
IMG_0579.jpg,2008:11:20 09:19:55,35.0216666667,N,135.6688333333,E
IMG_0579.jpg,2008:11:20 09:19:55,35.0216666667,N,135.6688333333,E
IMG_0580.jpg,2008:11:20 09:19:59,35.0216666667,N,135.6688333333,E
IMG_0580.jpg,2008:11:20 09:19:59,35.0216666667,N,135.6688333333,E
IMG_0581.jpg,2008:11:20 09:21:33,35.0218333333,N,135.6686666667,E
IMG_0581.jpg,2008:11:20 09:21:33,35.0218333333,N,135.6686666667,E
IMG_0582.jpg,2008:11:20 09:23:31,35.0216666667,N,135.6681666667,E
IMG_0582.jpg,2008:11:20 09:23:31,35.0216666667,N,135.6681666667,E
IMG_0583.jpg,2008:11:20 09:25:10,35.0213333333,N,135.6678333333,E
IMG_0583.jpg,2008:11:20 09:25:10,35.0213333333,N,135.6678333333,E
IMG_0584.jpg,2008:11:20 09:25:30,35.0215,N,135.668,E
IMG_0584.jpg,2008:11:20 09:25:30,35.0215,N,135.668,E
IMG_0585.jpg,2008:11:20 09:25:37,35.0215,N,135.668,E
IMG_0585.jpg,2008:11:20 09:25:37,35.0215,N,135.668,E
IMG_0587.jpg,2008:11:20 09:26:17,35.0215,N,135.668,E
IMG_0587.jpg,2008:11:20 09:26:17,35.0215,N,135.668,E
IMG_0587.jpg,2008:11:20 09:26:17,35.0215,N,135.668,E
IMG_0587.jpg,2008:11:20 09:26:17,35.0215,N,135.668,E
IMG_0588.jpg,2008:11:20 09:26:37,35.0215,N,135.668,E
IMG_0588.jpg,2008:11:20 09:26:37,35.0215,N,135.668,E
IMG_0589.jpg,2008:11:20 09:27:37,35.0216666667,N,135.668,E
IMG_0589.jpg,2008:11:20 09:27:37,35.0216666667,N,135.668,E
IMG_0590.jpg,2008:11:20 09:27:49,35.0216666667,N,135.668,E
IMG_0590.jpg,2008:11:20 09:27:49,35.0216666667,N,135.668,E
IMG_0591.jpg,2008:11:20 09:27:57,35.0216666667,N,135.668,E
IMG_0591.jpg,2008:11:20 09:27:57,35.0216666667,N,135.668,E
IMG_0592.jpg,2008:11:20 09:28:34,35.0126666667,N,135.6796666667,E
IMG_0592.jpg,2008:11:20 09:28:34,35.0126666667,N,135.6796666667,E
IMG_0593.jpg,2008:11:20 09:28:43,35.0215,N,135.668,E
IMG_0593.jpg,2008:11:20 09:28:43,35.0215,N,135.668,E
IMG_0594.jpg,2008:11:20 09:29:41,35.023,N,135.667,E
IMG_0594.jpg,2008:11:20 09:29:41,35.023,N,135.667,E
IMG_0595.jpg,2008:11:20 09:40:23,35.0126666667,N,135.6796666667,E
IMG_0595.jpg,2008:11:20 09:40:23,35.0126666667,N,135.6796666667,E
IMG_0596.jpg,2008:11:20 09:43:08,35.0126666667,N,135.6796666667,E
IMG_0596.jpg,2008:11:20 09:43:08,35.0126666667,N,135.6796666667,E
IMG_0597.jpg,2008:11:20 09:52:06,35.0266666667,N,135.666,E
IMG_0597.jpg,2008:11:20 09:52:06,35.0266666667,N,135.666,E
IMG_0598.jpg,2008:11:20 09:52:15,35.027,N,135.6656666667,E
IMG_0598.jpg,2008:11:20 09:52:15,35.027,N,135.6656666667,E
IMG_0599.jpg,2008:11:20 09:54:03,35.027,N,135.665,E
IMG_0599.jpg,2008:11:20 09:54:03,35.027,N,135.665,E
